2.089999999999999913e-01
1.963749999999999940e-01
1.774999999999999911e-01
1.213749999999999968e-01
1.007500000000000062e-01
9.962500000000000522e-02
9.950000000000000511e-02
1.031249999999999944e-01
1.095000000000000001e-01
1.211249999999999966e-01
1.263749999999999873e-01
1.258749999999999869e-01
1.207499999999999962e-01
7.612499999999999822e-02
3.512500000000000344e-02
3.350000000000000200e-02
3.112499999999999989e-02
3.024999999999999911e-02
3.275000000000000133e-02
2.837500000000000092e-02
3.599999999999999728e-02
4.750000000000000056e-02
8.262500000000000400e-02
1.340000000000000080e-01
1.917500000000000038e-01
2.034999999999999865e-01
2.220000000000000029e-01
2.006249999999999978e-01
1.468750000000000056e-01
1.977500000000000091e-01
1.802499999999999936e-01
2.187500000000000000e-01
1.347500000000000087e-01
1.127500000000000030e-01
1.077499999999999986e-01
9.312499999999999944e-02
9.299999999999999933e-02
9.825000000000000400e-02
1.010000000000000064e-01
9.700000000000000289e-02
1.150000000000000050e-01
1.212499999999999967e-01
1.072499999999999981e-01
3.649999999999999772e-02
3.425000000000000266e-02
3.024999999999999911e-02
3.087499999999999967e-02
2.949999999999999845e-02
2.587499999999999870e-02
2.724999999999999992e-02
3.175000000000000044e-02
5.850000000000000339e-02
8.025000000000000189e-02
1.523750000000000104e-01
1.337500000000000078e-01
1.255000000000000004e-01
1.146250000000000047e-01
1.320000000000000062e-01
2.083750000000000047e-01
1.823750000000000093e-01
1.831250000000000100e-01
1.342500000000000082e-01
1.203749999999999959e-01
1.126250000000000029e-01
9.625000000000000222e-02
9.975000000000000533e-02
9.750000000000000333e-02
1.012500000000000067e-01
9.462500000000000078e-02
1.112500000000000017e-01
1.110000000000000014e-01
1.100000000000000006e-01
4.875000000000000167e-02
3.574999999999999706e-02
3.087499999999999967e-02
3.200000000000000067e-02
2.887500000000000136e-02
2.612499999999999892e-02
2.724999999999999992e-02
2.875000000000000125e-02
5.162499999999999728e-02
6.325000000000000067e-02
8.849999999999999534e-02
1.019999999999999934e-01
9.600000000000000200e-02
8.899999999999999578e-02
1.278749999999999887e-01
2.705000000000000182e-01
2.511249999999999871e-01
1.653749999999999942e-01
1.291249999999999898e-01
1.232499999999999984e-01
1.191249999999999948e-01
1.138750000000000040e-01
1.302500000000000047e-01
1.044999999999999957e-01
1.015000000000000069e-01
1.439999999999999891e-01
1.521250000000000102e-01
1.707500000000000129e-01
1.427499999999999880e-01
9.600000000000000200e-02
7.000000000000000666e-02
3.250000000000000111e-02
3.212500000000000078e-02
3.125000000000000000e-02
3.049999999999999933e-02
3.087499999999999967e-02
3.087499999999999967e-02
4.687500000000000000e-02
4.624999999999999944e-02
